KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
32150540,2,奥州市,重染寺,0,,,25,11,14,14
32150550,2,奥州市,南町,0,,,297,138,159,125
32150560,2,奥州市,栄町,0,,,726,371,355,313
32150570,3,奥州市,岩谷堂,0,,,4352,2095,2257,1577
3215057001,4,奥州市,岩谷堂字向山,0,,,714,358,356,258
3215057002,4,奥州市,岩谷堂字下惣田,0,,,149,34,115,3
3215057003,4,奥州市,岩谷堂字舘下,0,,,57,32,25,19
3215057004,4,奥州市,岩谷堂字館下,0,,,61,30,31,19
3215057005,4,奥州市,岩谷堂字歌読,0,,,143,75,68,52
3215057006,4,奥州市,岩谷堂字百連寺,0,,,610,300,310,205
3215057007,4,奥州市,岩谷堂字下惣田,0,,,-,-,-,-
3215057008,4,奥州市,岩谷堂字上苗代沢,0,,,1058,489,569,404
3215057009,4,奥州市,岩谷堂字柳沢,0,,,566,293,273,185
3215057010,4,奥州市,岩谷堂字向山,0,,,124,56,68,56
3215057011,4,奥州市,岩谷堂字南八日市,0,,,110,61,49,50
3215057013,4,奥州市,岩谷堂字内ノ町,0,,,738,357,381,317
3215057014,4,奥州市,岩谷堂字杉ノ町,0,,,22,10,12,9
32150580,2,奥州市,愛宕,0,,,4779,2317,2462,1607
32150590,2,奥州市,田原,0,,,1908,936,972,656
32150600,2,奥州市,藤里,0,,,1314,642,672,444
32150610,2,奥州市,伊手,0,,,1432,716,716,502
32150620,2,奥州市,米里,0,,,1163,573,590,429
32150630,2,奥州市,玉里,0,,,1424,706,718,478
32150640,2,奥州市,梁川,0,,,1283,643,640,459
32150650,2,奥州市,広瀬,0,,,1059,538,521,361
32150660,2,奥州市,稲瀬,0,,,2349,1144,1205,747
32150670,2,奥州市,西大通り,0,,,344,184,160,176
32150680,3,奥州市,豊田町,0,,,936,506,430,442
3215068001,4,奥州市,豊田町一丁目,0,,,420,227,193,187
3215068002,4,奥州市,豊田町二丁目,0,,,295,172,123,166
3215068003,4,奥州市,豊田町三丁目,0,,,221,107,114,89
32150690,2,奥州市,杉ノ町,0,,,291,148,143,136
32150700,2,奥州市,,0,,,5943,2915,3028,2113
32150710,2,奥州市,古城,0,,,2381,1131,1250,677
32150720,2,奥州市,白山,0,,,1307,637,670,402
32150730,2,奥州市,生母,0,,,1749,843,906,579
32150740,3,奥州市,向田,0,,,60,24,36,15
3215074001,4,奥州市,向田一丁目,0,,,43,16,27,8
3215074002,4,奥州市,向田二丁目,0,,,17,8,9,7
32150750,3,奥州市,駅東,0,,,754,375,379,308
3215075001,4,奥州市,駅東一丁目,0,,,103,53,50,37
3215075002,4,奥州市,駅東二丁目,0,,,260,133,127,103
3215075003,4,奥州市,駅東三丁目,0,,,111,56,55,46
3215075004,4,奥州市,駅東四丁目,0,,,280,133,147,122
32150760,2,奥州市,小山,0,,,6922,3395,3527,2292
32150770,2,奥州市,南都田,0,,,4126,1942,2184,1246
32150780,2,奥州市,若柳,0,,,3488,1731,1757,1138
32150790,2,奥州市,,0,,,2170,1046,1124,672
32150800,2,奥州市,,0,,,1566,759,807,517
32150810,3,奥州市,あすか通,0,,,739,373,366,242
3215081001,4,奥州市,あすか通一丁目,0,,,187,93,94,60
3215081002,4,奥州市,あすか通二丁目,0,,,92,47,45,31
3215081003,4,奥州市,あすか通三丁目,0,,,157,82,75,46
3215081004,4,奥州市,あすか通四丁目,0,,,303,151,152,105
3216,1,滝沢市,,0,,,55579,27146,28433,21709
32160010,2,滝沢市,大釜大清水,0,,,2045,974,1071,802
32160020,3,滝沢市,町丁字コード0020の計,0,,,2667,1284,1383,965
3216002002,4,滝沢市,大釜高森,0,,,836,410,426,291
3216002012,4,滝沢市,大釜釜口,0,,,1831,874,957,674
32160030,2,滝沢市,篠木樋の口,0,,,1258,613,645,506
32160040,2,滝沢市,大沢割田,0,,,550,260,290,179
32160050,3,滝沢市,町丁字コード0050の計,0,,,9995,4693,5302,3802
3216005005,4,滝沢市,鵜飼御庭田,0,,,2431,1160,1271,928
3216005015,4,滝沢市,鵜飼狐洞,0,,,2564,1157,1407,999
3216005025,4,滝沢市,鵜飼狐洞,0,,,2932,1385,1547,1174
3216005035,4,滝沢市,黒沢,0,,,2068,991,1077,701
32160060,2,滝沢市,鵜飼姥屋敷,0,,,280,136,144,97
32160070,3,滝沢市,町丁字コード0070の計,0,,,20077,9668,10409,7497
3216007017,4,滝沢市,湯舟沢,0,,,2516,1200,1316,841
3216007027,4,滝沢市,木賊川,0,,,521,253,268,202
3216007037,4,滝沢市,外山,0,,,6805,3228,3577,2397
3216007047,4,滝沢市,穴口,0,,,2606,1296,1310,1090
3216007057,4,滝沢市,湯舟沢,0,,,1542,741,801,589
3216007067,4,滝沢市,中村,0,,,918,455,463,364
3216007077,4,滝沢市,穴口,0,,,1106,511,595,452
3216007087,4,滝沢市,穴口,0,,,1443,701,742,560
3216007097,4,滝沢市,室小路,0,,,2620,1283,1337,1002
32160080,3,滝沢市,町丁字コード0080の計,0,,,15241,7587,7654,6740
3216008008,4,滝沢市,巣子,0,,,4489,2277,2212,2173
3216008028,4,滝沢市,巣子,0,,,4817,2411,2406,2114
3216008038,4,滝沢市,巣子,0,,,825,421,404,369
3216008048,4,滝沢市,妻の神,0,,,5110,2478,2632,2084
32160090,3,滝沢市,町丁字コード0090の計,0,,,2698,1556,1142,807
3216009019,4,滝沢市,上岩手山,0,,,1044,740,304,224
3216009029,4,滝沢市,留が森,0,,,861,427,434,305
3216009039,4,滝沢市,巣子,0,,,793,389,404,278
32160100,2,滝沢市,大石渡,0,,,768,375,393,314
3301,1,雫石町,,0,,,15731,7505,8226,5412
33010010,3,雫石町,雫石,0,,,6905,3246,3659,2529
3301001001,4,雫石町,雫石高前田,0,,,219,107,112,79
3301001002,4,雫石町,雫石高前田,0,,,170,77,93,100
3301001003,4,雫石町,雫石高前田,0,,,922,436,486,360
3301001004,4,雫石町,雫石八卦,0,,,164,83,81,71
3301001005,4,雫石町,雫石上町東,0,,,352,166,186,132
3301001006,4,雫石町,雫石源大堂,0,,,363,166,197,152
3301001007,4,雫石町,雫石万田渡,0,,,345,161,184,129
3301001008,4,雫石町,雫石町裏,0,,,85,44,41,36
3301001009,4,雫石町,雫石町裏,0,,,87,43,44,32
3301001010,4,雫石町,雫石下町西,0,,,77,36,41,29
3301001011,4,雫石町,雫石下町,0,,,60,32,28,25
3301001012,4,雫石町,雫石寺の下,0,,,186,94,92,74
3301001013,4,雫石町,雫石下町東,0,,,204,94,110,85
3301001014,4,雫石町,雫石源大堂,0,,,486,235,251,171
3301001015,4,雫石町,雫石下町東,0,,,165,81,84,56
3301001016,4,雫石町,雫石柿木,0,,,196,87,109,61
3301001017,4,雫石町,雫石下笹森,0,,,243,120,123,82
3301001018,4,雫石町,雫石中沼,0,,,204,96,108,62
3301001019,4,雫石町,雫石中黒沢川,0,,,43,23,20,17
3301001020,4,雫石町,雫石七ツ森,0,,,786,382,404,287
3301001021,4,雫石町,雫石板橋,0,,,674,317,357,247
3301001022,4,雫石町,雫石板橋,0,,,366,133,233,87
3301001023,4,雫石町,雫石丸谷地,0,,,40,24,16,24
3301001024,4,雫石町,雫石黒沢川,0,,,364,169,195,127
3301001025,4,雫石町,雫石七ツ森,0,,,96,35,61,1
3301001026,4,雫石町,雫石高前田,0,,,8,5,3,3
3301001027,4,雫石町,雫石中黒沢川,0,,,-,-,-,-
33010020,3,雫石町,西安庭,0,,,1642,812,830,532
3301002001,4,雫石町,西安庭第一地割,0,,,9,3,6,2
3301002006,4,雫石町,西安庭第三八地割,0,,,15,10,5,7
3301002007,4,雫石町,西安庭第三六地割,0,,,67,34,33,21
3301002008,4,雫石町,西安庭第五地割,0,,,151,78,73,46
3301002009,4,雫石町,西安庭第三一地割,0,,,259,127,132,92
3301002010,4,雫石町,西安庭第二六地割,0,,,403,196,207,122
3301002011,4,雫石町,西安庭第一五地割,0,,,327,161,166,113
3301002012,4,雫石町,西安庭第九地割,0,,,210,106,104,69
3301002013,4,雫石町,西安庭第二五地割,0,,,64,32,32,22
3301002014,4,雫石町,西安庭第四四地割,0,,,56,28,28,19
3301002015,4,雫石町,西安庭第四七地割,0,,,81,37,44,19
33010030,3,雫石町,南畑,0,,,786,357,429,226
3301003001,4,雫石町,南畑第三二地割,0,,,7,3,4,4
3301003002,4,雫石町,南畑第二地割,0,,,108,53,55,35
3301003003,4,雫石町,南畑第七地割,0,,,104,50,54,31
3301003004,4,雫石町,南畑第一〇地割,0,,,60,29,31,19
3301003005,4,雫石町,南畑第二〇地割,0,,,266,126,140,60
3301003006,4,雫石町,南畑第二六地割,0,,,46,23,23,23
3301003007,4,雫石町,南畑第三二地割,0,,,195,73,122,54
33010040,2,雫石町,鴬宿,0,,,325,142,183,118
33010050,3,雫石町,橋場,0,,,144,69,75,48
3301005001,4,雫石町,橋場龍川山国有林,0,,,75,38,37,24
3301005002,4,雫石町,橋場安栖,0,,,69,31,38,24
33010060,3,雫石町,上野,0,,,949,456,493,309
3301006013,4,雫石町,上野新里,0,,,108,46,62,36
3301006014,4,雫石町,上野上野沢,0,,,163,76,87,56
3301006015,4,雫石町,上野沢口,0,,,156,74,82,48
3301006016,4,雫石町,上野上和野,0,,,117,58,59,31
3301006017,4,雫石町,上野松嶺,0,,,11,8,3,6
3301006018,4,雫石町,上野横欠,0,,,113,59,54,38
3301006019,4,雫石町,上野土橋,0,,,51,25,26,14
3301006020,4,雫石町,上野岩持,0,,,87,41,46,24
3301006021,4,雫石町,上野岩持,0,,,55,22,33,22
3301006022,4,雫石町,上野下川原,0,,,72,40,32,27
3301006023,4,雫石町,上野間取沢,0,,,16,7,9,7
33010070,3,雫石町,御明神,0,,,1077,517,560,341
3301007003,4,雫石町,御明神小赤沢,0,,,50,22,28,13
3301007004,4,雫石町,御明神山津田,0,,,105,47,58,33
3301007005,4,雫石町,御明神滝沢,0,,,84,44,40,29
3301007006,4,雫石町,御明神南野,0,,,91,45,46,28
3301007007,4,雫石町,御明神一本木平,0,,,152,81,71,42
3301007008,4,雫石町,御明神天川,0,,,81,37,44,31
3301007009,4,雫石町,御明神高八卦,0,,,100,47,53,35
3301007010,4,雫石町,御明神干泥,0,,,197,93,104,63
3301007011,4,雫石町,御明神上黒沢,0,,,102,44,58,31
3301007012,4,雫石町,御明神籬野,0,,,90,42,48,26
3301007017,4,雫石町,御明神山津田,0,,,25,15,10,10
33010080,3,雫石町,長山,0,,,2597,1250,1347,894
3301008001,4,雫石町,長山盆花平,0,,,27,16,11,12
3301008002,4,雫石町,長山極楽野,0,,,207,107,100,70
3301008003,4,雫石町,長山篠ケ森,0,,,250,121,129,85
3301008004,4,雫石町,長山堀切野,0,,,98,45,53,34
3301008005,4,雫石町,長山林ノ沢,0,,,144,65,79,48
3301008006,4,雫石町,長山梍,0,,,219,100,119,71
3301008007,4,雫石町,長山猿子,0,,,214,109,105,73
3301008008,4,雫石町,長山栗木,0,,,250,115,135,82
3301008009,4,雫石町,長山松木,0,,,534,253,281,176
3301008017,4,雫石町,長山岩手山,0,,,46,29,17,26
3301008018,4,雫石町,長山東葛根田国有林,0,,,-,-,-,-
3301008019,4,雫石町,長山林崎,0,,,86,41,45,28
3301008020,4,雫石町,長山赤坂,0,,,503,239,264,182
3301008021,4,雫石町,長山高前田,0,,,-,-,-,-
3301008022,4,雫石町,長山高前田,0,,,7,4,3,2
3301008023,4,雫石町,長山高前田,0,,,12,6,6,5
33010090,3,雫石町,西根,0,,,1062,534,528,331
3301009010,4,雫石町,西根清水端,0,,,134,71,63,41
3301009011,4,雫石町,西根八丁野,0,,,161,83,78,48
3301009012,4,雫石町,西根上葛根田,0,,,104,47,57,31
3301009013,4,雫石町,西根上駒木野,0,,,82,44,38,24
3301009014,4,雫石町,西根下駒木野,0,,,249,131,118,75
3301009015,4,雫石町,西根下駒木野,0,,,146,72,74,46
3301009016,4,雫石町,西根上篠崎,0,,,186,86,100,66
3301009018,4,雫石町,西根高倉山国有林,0,,,-,-,-,-
33010100,3,雫石町,繋,0,,,244,122,122,84
3301010016,4,雫石町,繋第五地割,0,,,157,78,79,49
3301010017,4,雫石町,繋第五地割,0,,,87,44,43,35
3302,1,葛巻町,,0,,,5634,2731,2903,2349
33020010,2,葛巻町,葛巻,0,,,3298,1595,1703,1387
33020020,2,葛巻町,江刈,0,,,1985,967,1018,795
33020030,2,葛巻町,田部,0,,,351,169,182,167
3303,1,岩手町,,0,,,12285,5970,6315,4773
33030010,2,岩手町,大字五日市,0,,,1848,880,968,758
33030020,2,岩手町,大字沼宮内,0,,,2282,1090,1192,905
33030030,2,岩手町,大字江刈内,0,,,1581,722,859,672
33030040,2,岩手町,大字子抱,0,,,700,365,335,282
33030050,2,岩手町,大字久保,0,,,588,294,294,206
33030060,2,岩手町,大字土川,0,,,785,375,410,267
33030070,2,岩手町,大字川口,0,,,2957,1460,1497,1113
33030080,2,岩手町,大字黒内,0,,,139,67,72,57
33030090,2,岩手町,大字葉木田,0,,,120,63,57,52
33030100,2,岩手町,大字一方井,0,,,954,479,475,338
33030110,2,岩手町,大字黒石,0,,,15,7,8,6
33030120,2,岩手町,大字坊,0,,,29,12,17,12
33030130,2,岩手町,大字御堂,0,,,158,89,69,63
33030140,2,岩手町,大字大坊,0,,,129,67,62,42
3321,1,紫波町,,0,,,32147,15390,16757,11368
33210011,3,紫波町,日詰,0,,,3444,1650,1794,1331
3321001101,4,紫波町,日詰字郡山駅,0,,,145,65,80,55
3321001102,4,紫波町,日詰字郡山駅,0,,,113,49,64,43
3321001103,4,紫波町,日詰字石田,0,,,299,143,156,104
3321001104,4,紫波町,日詰字郡山駅,0,,,190,93,97,83
3321001105,4,紫波町,日詰字郡山駅,0,,,115,60,55,45
3321001106,4,紫波町,日詰字郡山駅,0,,,151,70,81,64
3321001107,4,紫波町,日詰字東裏,0,,,2,1,1,1
3321001108,4,紫波町,日詰字牡丹野,0,,,32,17,15,14
3321001109,4,紫波町,日詰字中新田,0,,,608,317,291,227
3321001110,4,紫波町,日詰字朝日田,0,,,481,232,249,194
3321001111,4,紫波町,日詰字朝日田,0,,,194,95,99,84
3321001113,4,紫波町,日詰字朝日田,0,,,122,58,64,48
3321001114,4,紫波町,日詰字七久保,0,,,435,208,227,145
3321001115,4,紫波町,日詰字七久保,0,,,349,150,199,154
3321001120,4,紫波町,日詰字下丸森,0,,,208,92,116,70
33210012,3,紫波町,二日町,0,,,479,219,260,217
3321001201,4,紫波町,二日町字向山,0,,,17,8,9,6
3321001203,4,紫波町,二日町字古館,0,,,12,7,5,4
3321001210,4,紫波町,二日町字南七久保,0,,,56,25,31,28
3321001212,4,紫波町,二日町字南七久保,0,,,92,40,52,57
3321001213,4,紫波町,二日町字南七久保,0,,,125,50,75,52
3321001214,4,紫波町,二日町字西七久保,0,,,177,89,88,70
33210013,3,紫波町,桜町,0,,,186,85,101,84
3321001307,4,紫波町,桜町字下川原,0,,,113,56,57,49
3321001308,4,紫波町,桜町字下川原,0,,,60,23,37,29
3321001309,4,紫波町,桜町上野沢,0,,,13,6,7,6
33210014,3,紫波町,日詰西,0,,,883,420,463,357
3321001401,4,紫波町,日詰西一丁目,0,,,317,149,168,126
3321001402,4,紫波町,日詰西二丁目,0,,,82,40,42,42
3321001403,4,紫波町,日詰西三丁目,0,,,116,56,60,39
3321001404,4,紫波町,日詰西四丁目,0,,,91,43,48,36
3321001405,4,紫波町,日詰西五丁目,0,,,131,59,72,55
3321001406,4,紫波町,日詰西六丁目,0,,,146,73,73,59
33210015,3,紫波町,紫波中央駅前,0,,,1383,647,736,484
3321001501,4,紫波町,紫波中央駅前一丁目,0,,,279,133,146,90
3321001502,4,紫波町,紫波中央駅前二丁目,0,,,242,117,125,79
3321001503,4,紫波町,紫波中央駅前三丁目,0,,,265,116,149,92
3321001504,4,紫波町,紫波中央駅前四丁目,0,,,351,165,186,134
3321001505,4,紫波町,紫波中央駅前五丁目,0,,,246,116,130,89
33210021,3,紫波町,高水寺,0,,,3351,1624,1727,1244
3321002103,4,紫波町,高水寺字田中,0,,,2,1,1,1
3321002104,4,紫波町,高水寺字土手,0,,,297,150,147,108
3321002105,4,紫波町,高水寺字中田,0,,,393,175,218,148
3321002106,4,紫波町,高水寺字中田,0,,,662,324,338,231
3321002109,4,紫波町,高水寺字大坊,0,,,289,147,142,99
3321002113,4,紫波町,高水寺字中田,0,,,418,201,217,172
3321002114,4,紫波町,高水寺字中田,0,,,346,173,173,134
3321002115,4,紫波町,高水寺字古屋敷,0,,,303,142,161,103
3321002117,4,紫波町,高水寺字古屋敷,0,,,162,77,85,63
3321002118,4,紫波町,高水寺字土手,0,,,479,234,245,185
33210022,3,紫波町,中島,0,,,2587,1243,1344,997
3321002207,4,紫波町,中島字上竹林,0,,,373,176,197,136
3321002208,4,紫波町,中島字鷲内,0,,,156,73,83,58
3321002211,4,紫波町,中島字前郷,0,,,545,266,279,220
3321002212,4,紫波町,中島字前郷,0,,,688,328,360,269
3321002213,4,紫波町,中島字前郷,0,,,109,53,56,50
3321002215,4,紫波町,中島字桜田,0,,,234,110,124,92
3321002216,4,紫波町,中島字桜田,0,,,431,215,216,154
3321002217,4,紫波町,中島字和野,0,,,51,22,29,18
33210023,3,紫波町,二日町,0,,,2368,1146,1222,825
3321002301,4,紫波町,二日町字山子,0,,,170,81,89,54
3321002302,4,紫波町,二日町字大橋,0,,,260,119,141,89
3321002303,4,紫波町,二日町字御堂前,0,,,222,105,117,76
3321002304,4,紫波町,二日町字田中前,0,,,200,93,107,74
3321002305,4,紫波町,二日町字下川原,0,,,6,2,4,3
3321002307,4,紫波町,二日町字栗木田,0,,,5,2,3,1
3321002309,4,紫波町,二日町字北七久保,0,,,380,183,197,139
3321002310,4,紫波町,二日町字北七久保,0,,,573,285,288,203
3321002319,4,紫波町,二日町字栗木田,0,,,552,276,276,186
33210024,3,紫波町,陣ヶ岡,0,,,102,47,55,32
3321002407,4,紫波町,陣ヶ岡字幅,0,,,37,14,23,13
3321002408,4,紫波町,陣ヶ岡字幅,0,,,65,33,32,19
33210031,3,紫波町,南伝法寺,0,,,413,184,229,131
3321003109,4,紫波町,南伝法寺字細谷地,0,,,-,-,-,-
3321003110,4,紫波町,南伝法寺字大畑,0,,,96,44,52,30
3321003111,4,紫波町,南伝法寺字中屋敷,0,,,102,39,63,34
3321003112,4,紫波町,南伝法寺字漆田,0,,,116,55,61,37
3321003113,4,紫波町,南伝法寺字新田,0,,,99,46,53,30
33210032,3,紫波町,小屋敷,0,,,180,83,97,61
3321003208,4,紫波町,小屋敷字大内田,0,,,105,47,58,32
3321003209,4,紫波町,小屋敷字大内田,0,,,75,36,39,29
33210033,2,紫波町,吉水,0,,,110,50,60,39
33210034,3,紫波町,上松本,0,,,209,106,103,66
3321003401,4,紫波町,上松本字境,0,,,88,45,43,27
3321003402,4,紫波町,上松本字柳屋敷,0,,,121,61,60,39
33210035,2,紫波町,升沢,0,,,148,69,79,49
33210036,3,紫波町,宮手,0,,,445,211,234,136
3321003604,4,紫波町,宮手字作岡,0,,,216,100,116,55
3321003605,4,紫波町,宮手字立分,0,,,227,110,117,79
3321003607,4,紫波町,宮手字泉屋敷,0,,,2,1,1,2
33210037,2,紫波町,下松本,0,,,138,66,72,48
33210038,2,紫波町,東根山国有林,0,,,-,-,-,-
33210041,3,紫波町,片寄,0,,,1402,673,729,397
3321004110,4,紫波町,片寄字沢田前,0,,,3,2,1,1
3321004111,4,紫波町,片寄字中平,0,,,107,54,53,29
3321004112,4,紫波町,片寄字寺田,0,,,109,55,54,28
3321004113,4,紫波町,片寄字中島,0,,,115,59,56,33
3321004114,4,紫波町,片寄字鶉森,0,,,142,72,70,44
3321004115,4,紫波町,片寄字漆立,0,,,143,66,77,41
3321004116,4,紫波町,片寄字久保田,0,,,156,78,78,38
3321004117,4,紫波町,片寄字堀米,0,,,169,79,90,50
3321004118,4,紫波町,片寄字源氏谷地,0,,,131,65,66,34
3321004119,4,紫波町,片寄字源氏谷地,0,,,134,62,72,38
3321004120,4,紫波町,片寄字川原,0,,,134,57,77,42
3321004121,4,紫波町,片寄字野畑,0,,,59,24,35,19
33210042,3,紫波町,上平沢,0,,,961,445,516,288
3321004202,4,紫波町,上平沢字馬場,0,,,242,108,134,81
3321004203,4,紫波町,上平沢字川原田,0,,,168,79,89,52
3321004204,4,紫波町,上平沢字蓬田,0,,,205,97,108,60
3321004205,4,紫波町,上平沢字栗田,0,,,181,87,94,46
3321004207,4,紫波町,上平沢字大畑,0,,,165,74,91,49
33210043,3,紫波町,稲藤,0,,,425,199,226,131
3321004303,4,紫波町,稲藤字升形,0,,,45,21,24,12
3321004305,4,紫波町,稲藤字瀬平,0,,,34,19,15,10
3321004306,4,紫波町,稲藤字後藤,0,,,272,124,148,89
3321004309,4,紫波町,稲藤字川原,0,,,68,32,36,18
3321004310,4,紫波町,稲藤字新里,0,,,6,3,3,2
33210044,3,紫波町,土舘,0,,,626,298,328,190
3321004403,4,紫波町,土舘字内川,0,,,49,25,24,20
3321004407,4,紫波町,土舘字弥勒地,0,,,125,51,74,28
3321004408,4,紫波町,土舘字百目木,0,,,108,53,55,35
3321004409,4,紫波町,土舘字内川,0,,,70,28,42,23
3321004410,4,紫波町,土舘字金田,0,,,174,90,84,57
3321004411,4,紫波町,土舘字浦田,0,,,14,9,5,4
3321004412,4,紫波町,土舘字萩屋敷,0,,,38,19,19,10
3321004413,4,紫波町,土舘字沖田,0,,,48,23,25,13
33210045,2,紫波町,山王海国有林,0,,,-,-,-,-
33210046,2,紫波町,山王海ダム,0,,,-,-,-,-
33210051,3,紫波町,桜町,0,,,2364,1147,1217,844
3321005102,4,紫波町,桜町字上野沢,0,,,41,21,20,12
3321005104,4,紫波町,桜町字中桜,0,,,268,131,137,108
3321005105,4,紫波町,桜町字大坪,0,,,496,264,232,185
3321005106,4,紫波町,桜町字本町,0,,,497,218,279,153
3321005118,4,紫波町,桜町字上野沢,0,,,55,25,30,31
3321005119,4,紫波町,桜町字才土地,0,,,750,364,386,277
3321005120,4,紫波町,桜町字浦田,0,,,257,124,133,78
33210052,3,紫波町,北日詰,0,,,1896,910,986,705
3321005207,4,紫波町,北日詰字牡丹野,0,,,423,206,217,156
3321005208,4,紫波町,北日詰字守屋,0,,,543,257,286,195
3321005209,4,紫波町,北日詰字八反田,0,,,5,3,2,3
3321005210,4,紫波町,北日詰字白旗,0,,,620,291,329,234
3321005211,4,紫波町,北日詰字外谷地,0,,,305,153,152,117
33210053,3,紫波町,平沢,0,,,1272,589,683,467
3321005301,4,紫波町,平沢字幅,0,,,400,176,224,147
3321005302,4,紫波町,平沢字長尾沢,0,,,139,63,76,46
3321005303,4,紫波町,平沢字檜,0,,,166,90,76,52
3321005304,4,紫波町,平沢字松田,0,,,17,9,8,7
3321005307,4,紫波町,平沢字的場,0,,,5,2,3,2
3321005318,4,紫波町,平沢字松田,0,,,545,249,296,213
33210054,3,紫波町,南日詰,0,,,994,472,522,341
3321005407,4,紫波町,南日詰字野原,0,,,5,2,3,2
3321005411,4,紫波町,南日詰字八卦,0,,,44,22,22,16
3321005412,4,紫波町,南日詰字小路口,0,,,289,133,156,105
3321005413,4,紫波町,南日詰字箱清水,0,,,147,67,80,59
3321005414,4,紫波町,南日詰字小路口,0,,,159,76,83,49
3321005415,4,紫波町,南日詰字蔭沼,0,,,266,131,135,83
3321005416,4,紫波町,南日詰字滝名川,0,,,84,41,43,27
33210055,3,紫波町,犬渕,0,,,504,247,257,85
3321005515,4,紫波町,犬渕字上田,0,,,3,2,1,1
3321005517,4,紫波町,犬渕字新田堰,0,,,501,245,256,84
33210056,2,紫波町,片寄,0,,,2,1,1,1
33210057,3,紫波町,桜町,0,,,142,75,67,69
3321005701,4,紫波町,桜町一丁目,0,,,36,18,18,17
3321005702,4,紫波町,桜町二丁目,0,,,106,57,49,52
33210058,3,紫波町,日詰駅前,0,,,219,100,119,92
3321005801,4,紫波町,日詰駅前一丁目,0,,,139,66,73,67
3321005802,4,紫波町,日詰駅前二丁目,0,,,80,34,46,25
33210059,2,紫波町,北日詰,0,,,-,-,-,-
33210061,3,紫波町,犬吠森,0,,,475,229,246,181
3321006109,4,紫波町,犬吠森字沼端,0,,,316,152,164,118
3321006110,4,紫波町,犬吠森字境,0,,,159,77,82,63
33210062,3,紫波町,星山,0,,,308,145,163,104
3321006207,4,紫波町,星山字樋口,0,,,134,65,69,47
3321006208,4,紫波町,星山字杉田,0,,,174,80,94,57
33210063,3,紫波町,大巻,0,,,349,164,185,120
3321006305,4,紫波町,大巻字梅ノ木,0,,,184,85,99,57
3321006306,4,紫波町,大巻字梅ノ木,0,,,165,79,86,63
33210064,3,紫波町,彦部,0,,,539,258,281,173
3321006401,4,紫波町,彦部字耳ヶ沢,0,,,110,53,57,39
3321006402,4,紫波町,彦部字竹原,0,,,158,78,80,48
3321006403,4,紫波町,彦部字暮坪,0,,,127,57,70,40
3321006404,4,紫波町,彦部字暮坪,0,,,144,70,74,46
33210065,2,紫波町,赤沢,0,,,16,6,10,5
33210071,3,紫波町,佐比内,0,,,896,437,459,307
3321007101,4,紫波町,佐比内字中平,0,,,69,28,41,25
3321007102,4,紫波町,佐比内字芳沢,0,,,75,35,40,23
3321007103,4,紫波町,佐比内字中屋敷,0,,,96,49,47,35
3321007104,4,紫波町,佐比内字中沢,0,,,108,51,57,34
3321007105,4,紫波町,佐比内字砥ケ崎,0,,,106,50,56,39
3321007106,4,紫波町,佐比内字馬場,0,,,112,55,57,42
3321007107,4,紫波町,佐比内字神田,0,,,94,47,47,35
3321007108,4,紫波町,佐比内字柿ノ木,0,,,96,48,48,36
3321007109,4,紫波町,佐比内字田屋,0,,,140,74,66,38
33210072,2,紫波町,赤沢,0,,,18,8,10,7
33210081,3,紫波町,赤沢,0,,,454,231,223,138
3321008101,4,紫波町,赤沢字仁郷,0,,,155,79,76,45
3321008102,4,紫波町,赤沢字木戸脇,0,,,123,63,60,39
3321008103,4,紫波町,赤沢字仁郷,0,,,101,53,48,32
3321008104,4,紫波町,赤沢字田中,0,,,75,36,39,22
33210082,3,紫波町,北田,0,,,118,58,60,40
3321008207,4,紫波町,北田字中沢,0,,,86,46,40,30
3321008210,4,紫波町,北田字中沢,0,,,7,4,3,3
3321008211,4,紫波町,北田字砥堀,0,,,25,8,17,7
33210083,2,紫波町,山屋,0,,,150,75,75,53
33210084,2,紫波町,船久保,0,,,99,51,48,33
33210085,2,紫波町,紫野,0,,,84,41,43,25
33210086,3,紫波町,遠山,0,,,146,76,70,59
3321008602,4,紫波町,遠山字松原,0,,,6,3,3,1
3321008606,4,紫波町,遠山字中松原,0,,,140,73,67,58
33210091,3,紫波町,栃内,0,,,204,99,105,65
3321009103,4,紫波町,栃内字南沢,0,,,67,32,35,17
3321009104,4,紫波町,栃内字栃内,0,,,137,67,70,48
33210092,3,紫波町,江柄,0,,,117,57,60,45
3321009201,4,紫波町,江柄字角野,0,,,46,21,25,14
3321009202,4,紫波町,江柄字外野,0,,,29,14,15,12
3321009203,4,紫波町,江柄字外野,0,,,3,1,2,1
3321009204,4,紫波町,江柄字手造,0,,,39,21,18,18
33210093,3,紫波町,北沢,0,,,72,30,42,21
3321009301,4,紫波町,北沢字吉原,0,,,21,10,11,8
3321009302,4,紫波町,北沢字御前,0,,,51,20,31,13
33210094,3,紫波町,東長岡,0,,,330,158,172,106
3321009403,4,紫波町,東長岡字上大平,0,,,16,9,7,5
3321009404,4,紫波町,東長岡字天王,0,,,32,15,17,13
3321009405,4,紫波町,東長岡字新田,0,,,70,32,38,25
3321009406,4,紫波町,東長岡字柳田,0,,,138,71,67,39
3321009407,4,紫波町,東長岡字天王,0,,,74,31,43,24
